User Id;Username;Comment Text;Calon Pasangan ;sentimen 
56710690047;fauzianrafsyanzani;Kalau melihat rentetan klasifikasi, dari tahun 2004 sampai 2023 ini sebetulnya mungkin ada maksud baik kenapa prabowo mencalonkan gibran, karena yg nyapres selalu itu itu aja atau para elite, gak ada yg baru dan gak ada yg muda yg berani maju, karena yg muda belum memiliki partai....sekarang begini, apakah selamanya yg nyapres itu harus umur 50-70an terus...apakah masa depan nanti malah umur 30 tahun aja udah bisa jadi presiden? Jika melihat sejarah, Nabi Muhammad di umur 25 tahun sudah memimpin agama, jadi jika dilihat dari sudut agama, syarat sah nya jadi pemimpin itu apakah harus umur 40 tahun?? Saya gak ngerti, kadang netizen banyak seklai yg dukung jagoan nya dengan dalih agama, tp hanya untuk menutupi kekurangan nya saja, sedangkan jika memang ingin berdalih agama, harusnya semuanya, jgn setengah setengah....;Prabowo-Gibran ;Negatif 
59687849662;aaapasih11;@arinnurs_ apalagi jiraiya ??;https://www.instagram.com/aaapasih11;Negatif 
6501799446;wijaya5208;saya yakin gibran tidak akan terpilih jadi wapres, cuma dengan majunya dia, bisa jadi pintu capres/cawapres muda, meski peraturan itu ada tapi jika tidak ada yang mengawali batasan usia itu akan tetap terdiskriminasi..;Prabowo-Gibran ;Netral
45701576119;arinesophie_queen;@sujiwo99 maaf pak, dalangnya sama-sama megawati ??;https://www.instagram.com/arinesophie_queen;Negatif 
7072995523;rizmeidiansyah_of_acassis_boy;Maaf Pak @sujiwo99 ....tpi yg Paling bener itu Amin....Krna Mereka nggk terlalu muda atau Tua,bkan dari Background Merah??;Anies-Muhaimin;positif
32583307157;diyazzzz0;@lisnadyahri ucap seorang yang kepleset lidahnya ??????????????????????????;https://www.instagram.com/diyazzzz0;Netral
1426283129;keynameera_ayumi;@kareninaaa25 milih presiden bukin milih laki..????;https://www.instagram.com/keynameera_ayumi;Netral
4538172208;yodisatria22;@sujiwo99 pilih anies sudah teruji, kalau ganjar maaf belom teruji lagi,;Anies-Muhaimin;positif
4538172208;yodisatria22;@lisnadyahri coba kau sebutkan 1 aja prestasi si ganjar,;Ganjar-Mahfud;Negatif 
45440379144;albarmaulana24;@lisnadyahri janji engga jilat ludah sendiri nantinya wkwwk??;https://www.instagram.com/albarmaulana24;Negatif 
45440379144;albarmaulana24;"  omongannya juga terujikah kak? Terkadang asal ceplos aja, pdhl bnyk org ga mau di gituin, yg ada nanti org bunuh diri malah di salahkan si bunuh diri ini, pdhl yg situ bangga2 in yg asal ceplos aja, ingat mental org tu berbeda-beda.., sy tau dgn ceplos2 tu berarti memang kenyataannya, tp kembali lagi.."" tiap org mentalnya berbeda""";https://www.instagram.com/albarmaulana24;Negatif 
47235435347;edijunkedyjunk;Mkin yakin Prabowo Gibran,, Kami seklurga besar dukung Prabowo gibran;Prabowo-Gibran ;positif
62407877032;ibrahimovic9708;wapres amin ternyata lebih tua jauh drpd pak prabowo;Anies-Muhaimin;Netral
51226885331;aziz940729;@sujiwo99 prestasi nya apa Biji.TOLONG D JAWAB KOMENTAR SAYA.jngn kabur2 aja kya maling;https://www.instagram.com/aziz940729;Negatif 
1808090621;byfarizi;Prabowo Otw Quattrick Lose;Prabowo-Gibran ;Negatif 
6157343710;yayangsutanti;Amin;Anies-Muhaimin;positif
28274356677;iraari1997;Gwa mulai jijik ke prabowo.. Ambisi dia sangat menjijikan.. 2 kali kalah lawan jokowi. Dandi priode ke 3 ini dia seolah olah ingin mnjadi the next jokowi.. Ga ada prinsip. Anak nya di angkat jdi capres janji² jokowi di plagiat soal kartu soal mnciptakan mobil.. Ini smua bnar² mnjijikan..;Prabowo-Gibran ;Negatif 
50308876193;prastomoo;GIBRAN CAWAPRES ILEGAL??;Prabowo-Gibran ;Negatif 
1435321701;dikiromadon;mantap emang banteng nih strateginya. walaupun partai isinya binatang;https://www.instagram.com/dikiromadon;Negatif 
3083647086;sobat.ariana;@ssalahjalan mba klo komen jgn kayak orang bodoh napa sih?? gue ngakak baca comment lu , pinter dikit kek comment ??;https://www.instagram.com/sobat.ariana;Negatif 
3083647086;sobat.ariana;@arw_642 muda klo ikutin peraturan mah selow kak umur 17 pun gapapa yg penting tdk melanggar aturan dan tdk ubah aturan sendiri??;https://www.instagram.com/sobat.ariana;Positif
1537711390;bernadictasud;@keynameera_ayumi lah kan sama, masak millih presiden yg cm pinter omong, pinter sosmed, tp ngga sat set, hanya wacana  dan wacana??;https://www.instagram.com/bernadictasud;Negatif 
9502031411;ssalahjalan;Yang bodoh situ , orang nanya di bilang bodohh wkwk , ga punya otak kah ? Nanya ganjar teruji dimna di bilang bodoh , punya mata buat baca , punya otak buat berfikir BACA YG JLS;https://www.instagram.com/ssalahjalan;Negatif 
9502031411;ssalahjalan;Kalo orang pinter mah orang nanya ngasih tau kaya balesan sebelumnya , lah ini orang nanya dibilang bodoh , yang tolol elu orang nanya baik baik di bilang bodoh haha;https://www.instagram.com/ssalahjalan;Negatif 
3083647086;sobat.ariana;@ssalahjalan lo punya hp kan? Tinggal google cong! Pertanyaan lu berbobot dikit lah;https://www.instagram.com/sobat.ariana;Negatif 
9502031411;ssalahjalan;Yah tolol ngapain nanya google , lbh jelas nanya ke yg ngerasain bego , gua bkn orang jateng makanya gua gk tau;https://www.instagram.com/ssalahjalan;Negatif 
3254157906;rifkyandiasss;@prabowo08gibran serius karena Gibran? siapa diaantanpa Jokowi dan PDIP??? ada muluu buzzer inii dmna mana wkwk;Prabowo-Gibran ;Negatif 
2373554939;arfahsalim;TAHUN  2024 GANTI PRESIDEN. AMIN ( ANIS N MUHAIMIN).;Anies-Muhaimin;positif
3083647086;sobat.ariana;@ssalahjalan lo klo mau tanya ke orang yg ngerasin bukan disini cong lansung sama tanya ke acc yg berhubungan dgn jateng! Gue jg bukan org jateng tpi gue ga pernah tanya hal kek lo tinggal buka google cari sumber dri jateng kelar!;https://www.instagram.com/sobat.ariana;Negatif 
9502031411;ssalahjalan;Kok mau nanya bukan di sini sih , eh disini orang yg dari mana mana juga ada trmsk jateng ya kali aja ada orang jateng yang baca trs jawab , paham kan bodoh ? Udah jelas disini flatfrom besar semua orang dari daerah trmask jateng ada ,;https://www.instagram.com/ssalahjalan;Negatif 
48668633643;dul_1771;Boleh tukeran cawapres g??;https://www.instagram.com/dul_1771;Negatif 
9502031411;ssalahjalan;Seorang karni ilyas di ILC aja nanya apa prestasi ganjar , terus setiap orang nanya harus di suruh nyari di google gitu wkwk , satu lagi kick andy pun pernah nanya dengan pertanyaan serupa kepada narasumber nya , ga kebayang kalo narasumbernya elu ntar disduruh nyari di google HAHAHAHAHA;https://www.instagram.com/ssalahjalan;Negatif 
5897248380;anggitpangestu_w;@prabowo08gibran bukan ditakuti tapi caranya aja yg hina;Prabowo-Gibran ;Negatif 
48839639517;donny762021;@sujiwo99 asal bacot aja, ada bukti kalau pasangan capres ada yg MERPERALAT MK????;https://www.instagram.com/donny762021;Negatif 
40614664877;jdedikoto;@sujiwo99 hukum hancur lebur ditangan Mahfud ..sedangkan keamanan negara sangat baik dan damai ditangan pak Prabowo... Teroris teroris tak berkutik sama sekali.... Kami hanya milih pemimpin yg tunduk pada rakyat bukan tunduk pada ketua partai;Prabowo-Gibran ;positif
3585787570;ekapriadani;Spil min..umur pilkada dki jaman nya jokowi;https://www.instagram.com/ekapriadani;Netral
2043549254;wiraprmn;Bener nih??;https://www.instagram.com/wiraprmn;Netral
52774765368;soenarto_djenggot982;Mundur nya jauh banget 2004??;https://www.instagram.com/soenarto_djenggot982;Negatif 
13731475911;hadiansyah.wisnu.widodo;@agustiankuncoro Jan Ethes biarpun jadi Cawapres gak jadi masalah mas biar hasil Nepotisme juga... ??;https://www.instagram.com/hadiansyah.wisnu.widodo;Negatif 
13731475911;hadiansyah.wisnu.widodo;Mbah Wowo di 2024 menang atau kalah nanti ya? ??;https://www.instagram.com/hadiansyah.wisnu.widodo;Netral
49785853748;andrea_camargo44;2004 amin rais udah 60 , termasuk awet hidup dan sehat juga sih;https://www.instagram.com/andrea_camargo44;Netral
5854501884;r_navyr;@sujiwo99 mboten sek pun pak ????;https://www.instagram.com/r_navyr;Negatif 
6716323793;malas1989;Lah mau siapapun presidennya kita tetap akan jadi kacung,tinggal pilih kita mau ikut blok barat apa timur, Indonesia mau main 2 kaki susah yang ada cuma jadi acak acakan antara China Rusia dan USA ???? tanah dan kekayaan Indonesia di kelola dan untuk rakyat sendiri itu sekedar kertas yg nggk berguna ..;https://www.instagram.com/malas1989;Negatif 
1109252795;gjurnali;Kl yg mudanya kaya ilmu dan pengetahuan bernegara gk malu2in dipertemuan antar neg, yg ini... pengangkatan jabatan sdh pakai cara licik... bapak, anak2, mantu cuma bs kkn... menyedihkan... kaum muda ya baca cth pemimpin neg muda yg berbobot Vjosa Osmani, Jacinda Ardern... baru kaya pengalamannya...;https://www.instagram.com/gjurnali;Positif
2284270681;lugiandriana;@sujiwo99 ALL IN PRABOWO ????;Prabowo-Gibran ;Positif
1454375520;aryfajar939;Umur hanyalah Angka ygy??;Prabowo-Gibran ;Positif
19746636652;mayang_hr87;Capres cawapres juga g hrs tua menurutku.yg penting bisa kerja bisa membawa perubahan satu LG tidak korupsi;Prabowo-Gibran ;Positif
60167101291;ma2_ni2ng;Masalah ....masalah sj tinggal klo TDK suka GK dipilih bar to tep jalan trus Bismilah Kun Fayakun Prabowo Gibran RI 2024-2029 Pejuang Ikhlas ntuk Negara Masyarakat yg mMumpuni Berprestasi  Smoga Allah memberi mengemban Amanah ntuk Negara Masyarakat PD Prabowo Gibran Amiiin YRA...?????? ?????? ??????????????????;Prabowo-Gibran ;positif
1625757061;mujibraya;Prabowo skrg 72 ya;Prabowo-Gibran ;positif
7926448448;princess_syf;bismillah keajaiban pasti ada. Dan smoga pemerintah Indonesia secepatnya bergerak melindungi dan menjaga palestina karna kita tlah terkukuhkan oleh uud 1945 penjajahan di atas dunia harus di hapuskan karna tdk ssuai dgn prikemanusiaan dan prikeadilan... Terlebih kita adalah muslim terbesar no. 1 di dunia. Dan kita telah berjanji mendukung kemerdekaan palestina yg telah di ucapkan oleh presiden IR. SOEKARNO,, , smoga pemerintah kita tdk pda lupa begitu pun smua masyarakat Indonesia. Ini udh bukan netral lagi ini kejahatan perang  pbb saja tdk dapat membantu dan memutuskan dgn baik bahkan lebih memilih diam.... Bersatulah Indonesia???????????????????????????????? untuk palestina ????????????????????????????????????????????????ingat semua ini akan dipertanyakan dipertanggungjawabkan di akherat nanti.... ????????????????????????????????????????????????????????????????????;https://www.instagram.com/princess_syf;Netral
59258739043;drcrissangel;@kareninaaa25 kmu klo udh tua jg gitu, bakal males jg diliat;https://www.instagram.com/drcrissangel;Negatif 
8187329640;kamalludinmalik_9;@sujiwo99 ah gamau terserah mau pilih yang mana;https://www.instagram.com/kamalludinmalik_9;Netral
45150474488;mee.cramel;@sujiwo99 kata petugas partai;https://www.instagram.com/mee.cramel;Negatif 
1537711390;bernadictasud;@kiyono167 dulu juga ada yang  ngakalin peraturan syarat nyapres yg minta darii S1 jadi SMA??;https://www.instagram.com/bernadictasud;Negatif 
1537711390;bernadictasud;@kareninaaa25 yang muda yang banyak kerja??;https://www.instagram.com/bernadictasud;Netral
1537711390;bernadictasud;@luthfi.w.r yakin donk ?? kan aku warganya;https://www.instagram.com/bernadictasud;Netral
1537711390;bernadictasud;@masiwan2024 iya kah? Ada buktinya kah?;https://www.instagram.com/bernadictasud;Netral
1537711390;bernadictasud;@ucilpandawa_putra  maap saya ngga tau urusan intern partai, yg kullihat hasil kerjanya pas jd walkot, pembangunan ok, jalan ok, bantuan2 dr pemerintah rata, umkm maju.. dah itu aja??;https://www.instagram.com/bernadictasud;Netral
1995011920;andyfadhilah;@sujiwo99 buktinya 10 tahun udh menjabat hukum aja masih yg atas bisa berbuat sesukanya;https://www.instagram.com/andyfadhilah;Negatif 
9853949417;bunda_seanna;yg berkaitan ma joko 70 +;https://www.instagram.com/bunda_seanna;Negatif 
708735495;hadifianwidjaja;UU Pemilu 2008, syarat usia Capres - Cawapres = 35 tahun… dinaikkan menjadi 40 tahun di UU Pemilu 2017… padahal Trend-nya usia pemimpin makin muda. Ini malah dinaikkan;https://www.instagram.com/hadifianwidjaja;Netral
47694202749;bayu.nx;@sujiwo99 ah kok takut sama yang katanya masih bocil sih?;Prabowo-Gibran ;Negatif 
1537711390;bernadictasud;@drcrissangel berarti km juga donk??????;https://www.instagram.com/bernadictasud;Negatif 
8272770120;awanstore27;Sepertinya pilpres 2024 akan berlangsung 2 putaran, dan di putaran ke 2 ganjar dan anies akan bersatu melawan koalisi MK;Anies-Muhaimin;Negatif 
8166694488;alifrahmat1211;"Riweuh ah soal usia pada ribut sekarg kmrin"" pada kmna g pada protes..mau usia brpa pun yg penting tidak melanggr janji sama sumpah jabatan,kerja bener,AMANAH ..";https://www.instagram.com/alifrahmat1211;Negatif 
12807595632;kianetjokro;@agustiankuncoro bener nih, ya gmna putra mahkota;Prabowo-Gibran ;Negatif 
3540357479;rinaldigipa;Kalo orang cerdas mah berfikir kaya gini????;https://www.instagram.com/rinaldigipa;Netral
1415414182;mustaqimbm04;Harus bgt usia 50 keatas yaa?;https://www.instagram.com/mustaqimbm04;Negatif 
3540357479;rinaldigipa;@intan_intannn0408 gw gak ngerti lagi masih ada yang bilang berprestasi, berpenglaman oke lah tapi kalo gak punya prestasi buat apa??;https://www.instagram.com/rinaldigipa;Negatif 
3655745560;masiwan2024;@bernadictasud buktinya jelas MK aja jadi dagelan keluarga;https://www.instagram.com/masiwan2024;Negatif 
9305579914;indo_hot_property;wes nyerah wae mbah,  Wes jelas kalah kok, ra usah ngotot ??;https://www.instagram.com/indo_hot_property;Negatif 
1537711390;bernadictasud;@masiwan2024 ?????? dulu juga ada yg  nyapres minta syarat direvisi, dr harus lukusan  S1 jadi  SMA;https://www.instagram.com/bernadictasud;Negatif 
3655745560;masiwan2024;@bernadictasud malah gak tau siapa itu?;https://www.instagram.com/masiwan2024;Negatif 
1537711390;bernadictasud;@masiwan2024 ??????;https://www.instagram.com/bernadictasud;Netral
44226942283;rdonoindarto;@bernadictasud Contoh masalah dilapangan, saat terganjal batas usia capres cawapres. Dia juga sat set, karena ada Om Anwar Usman yang menjadi ketua MK ????????;https://www.instagram.com/rdonoindarto;Negatif 
51220529088;s.zakiazhra;@ssalahjalan nepotismenya dikeputusan MK mbak. Masih g paham juga?;https://www.instagram.com/s.zakiazhra;Negatif 
51220529088;s.zakiazhra;@ssalahjalan g bisa lah. Ini masalah konstitusi. Kalau mau seenaknya, mending g usah ada aja konstitusi sekalian, biar ancur negara ini;https://www.instagram.com/s.zakiazhra;Negatif 
51220529088;s.zakiazhra;@ssalahjalan pemecatan dia memang g bisa jadi bukti ya? Wkwkwk... jangan tutup mata lah;https://www.instagram.com/s.zakiazhra;Negatif 
1368386971;jensonpasaribuu;@sujiwo99 prestasi ga menjamin juga pak;https://www.instagram.com/jensonpasaribuu;Netral
45126707818;intan_intannn0408;@rinaldigipa lololo emang boleh SE fakta ini????;https://www.instagram.com/intan_intannn0408;Netral
27872556445;yenni10198;Anies Baswedan slalu di hati yg akn mnjdi presiden RI ????;Anies-Muhaimin;positif
27177883570;hilal_almaroghi;Najis;https://www.instagram.com/hilal_almaroghi;Negatif 
14679064169;baliguide_tourtransport;Kalo pilih yang tua tua, tidak akan ada perkembangan, orang tua dan anak muda itu beda pemikiran,;https://www.instagram.com/baliguide_tourtransport;Negatif 
1206754296;riefclassiccentangbiru;Bahas latar belakang pendidikan dong min yang sejak 2004 Pilpres langsung oleh rakyat;https://www.instagram.com/riefclassiccentangbiru;Netral
57846893476;oktober_206;@arw_642 emang;https://www.instagram.com/oktober_206;Netral
3141373974;agungdyct06;@agustiankuncoro uciha itachi bang ????;https://www.instagram.com/agungdyct06;Negatif 
1725929428;megaltrg;Yg pasti ga akan milih calon yg menunggangi agama. Serem;https://www.instagram.com/megaltrg;Positif
4213687468;pangeran.klana_24;Emang Aki2 sdh memenuhi syarat kesehatan toh ??????;https://www.instagram.com/pangeran.klana_24;Negatif 
13746241733;nur.azizaa27;Bismillah AMIN persiden 2024, sesuai dengan ajaran Islam cara memilih pemimpin yang baik ??????;Anies-Muhaimin;Positif
62409594943;simbocet;Amin pasti menang;Anies-Muhaimin;Positif
20438360165;dimasgf__;Setelah ketua mk dinyatakan bersalah apa putusannya masih berlaku yh;https://www.instagram.com/dimasgf__;Netral
3296404467;mr.aqshaal;@chand.musyafan mengkritisi tanpa paham esensi;https://www.instagram.com/mr.aqshaal;Netral
2111335688;sarahjeansiswanti;@wrinearai aduh muter terus, kerajaan yg monarki, klo negara kita tercinta ini Demokrasi. Intinya klo tidak suka ya sudah tidak usah pilih dipemilu nanti. Ya hampir sama tpi bu Mega lebih parah dari ini, klo putusan terbaru ini kan cuma ngembaliin ke aturan awal yg diubah ditahun 2019 ?? sudah yaa intinya klo tidak suka tidak perlu pilih dipesta Demokrasi nnti;https://www.instagram.com/sarahjeansiswanti;Netral
8130175788;claraayudianura;pokonyaaa pak ANIES titik.;Anies-Muhaimin;Positif
8130175788;claraayudianura;@zulkifli.nana nge cheat bro ??;https://www.instagram.com/claraayudianura;Netral
54907201548;nann_caa;@dimasgf__ soalnya udh tercantum juga jadi mau di ubahpun susah soalnya udh terdaftar;https://www.instagram.com/nann_caa;Netral
2073402228;erisetiawan1409;"Perubahan itu dari nol sekarang itu yg real aja jangan banyak menghayal jakarta aja ga bener banyak kata"" indonesia banyak orang pintar ga usah teriak"" pingin jadi presiden";https://www.instagram.com/erisetiawan1409;Netral
54907201548;nann_caa;@na.iceee mau gmn lagi,kadang kita asal berasumsi tanpa mrlihat atau mencari tahu lebih lanjut,karena mungkin kebiasaan mereka yang suka berasumsi tanpa tahu apa apa,juga karena kurangnya minat literasi jadinya ya begitulah gampang kena doktrin;https://www.instagram.com/nann_caa;Netral
1408758247;ahad.legi18;@sultantegar_ NO;https://www.instagram.com/ahad.legi18;Negatif 
1408758247;ahad.legi18;@ary_prasetiyo nice;https://www.instagram.com/ahad.legi18;positif
51326812070;abilarsalan6;Aaamiin;Anies-Muhaimin;positif
1448603901;irfansrisetiadi;Rata² yg komen sampah, fanatik boleh tp jangan menjelekkan calon yg lain lah tolong berpikir yg baik² ??;https://www.instagram.com/irfansrisetiadi;Netral
2886007102;dwiesigitheri;Yang tengah pasti pemenangnya;https://www.instagram.com/dwiesigitheri;positif
7742060898;wahyu_alveiro7;Prabowo;Prabowo-Gibran ;positif
1181451022;the_great_minang;@ach_hariyadi respect..Emang spt ini seharusnya..Tp mayoritas masih kegoreng sama permainan isu elit politik aja..;https://www.instagram.com/the_great_minang;Netral
3658772151;zhiella26;"@endahperi22 emang di kira ngitung suara itu bisa secepat kilat????, di tingkat kecamatan aja bisa mpe jam 1 malam ,baru kelar, bahkan bisa berhari"", jgn asal nuduh, tanyain dong saksi"" yg kalian suruh jdi saksi di tiap TPS";https://www.instagram.com/zhiella26;Netral
57280574039;raha_official_19;@lubis_andry ya kan udh lu sebut duluan.... lebih munafit junjunganmu lah, awal bilang akan patuh pada aturan partai PDIP seminggu kemudian putusan MK turun mengenai batas usia cawapres dan menjadi wakil prabowo yg merupakan ketua grinda yang notabennya pesaing PDIP di pilpres 2024, kurang munafik dan pebohong apa lagi dia ????????;https://www.instagram.com/raha_official_19;Netral
57280574039;raha_official_19;@dicky_shu92 semakin lama semakin rakyat tau kebengisan presiden dari pelihara buzzerRP, sampai menabarak konstitusi dan selalu playing victim seolah jadi korban padahal dia sendirinya dalangnya ??;https://www.instagram.com/raha_official_19;Negatif 
57280574039;raha_official_19;@dicky_shu92 buat apa sakit hati kalo cara mendapatkan jabatannya itu secara legal dan sehat, kalo caranya curang dan bengis itu baru perlu dilawan sampai mati..... lembaga survey kan pinokio juga yg bayar ups??;https://www.instagram.com/raha_official_19;Netral
1788328872;endahperi22;@zhiella26 tapi gak tengah malem juga kali pengumumannya wkwkwkwkw ada aje alesannye ??;https://www.instagram.com/endahperi22;Netral
4781430211;tommy_andespan;@sabondoroyot.official buzerr all in????;https://www.instagram.com/tommy_andespan;Negatif 
32559928789;i.tour.id;Knp pak @prabowo dan pak @aniesbaswedan jadi pasangan capres & cawapres padahal ideal bnget ini. Pak prabowo bakalan fokus dipertahan. Pak anis back up urusan dapur kaya tata kota, bantuan sosial, sdm sbg analis ??;https://www.instagram.com/i.tour.id;positif
3658772151;zhiella26;"@endahperi22 ya kpan selesai nya di umumkan lah, ntar kalo besok"" di kira bohong lagi ,pake di tunda"" ..?????? mang ya org"" pada aneh, gak tau ya saksi"" itu pas tugas duduk berdampingan. Jdi gak bisa bohong & manipulasi. Pernah gak jdi saksi pemilu, yg tugas nya ikut ngawal sampe titik akhir pengumpulan.";https://www.instagram.com/zhiella26;Negatif 
17449357918;adiiinugrho;"Yang komen lucu"" amat wkwk";https://www.instagram.com/adiiinugrho;Netral
48331996902;julianingsih___;Free y;https://www.instagram.com/julianingsih___;Netral
61577396889;ridone.handsome;@chand.musyafan dari dulu bukannya banteng yg ngerubah2 ya? Bahkan buanyak bgt yg secara langsung merugikan rakyat tuh hasil dr perubahan uu nya??;https://www.instagram.com/ridone.handsome;Netral
10175579776;paim_mamski;@prabowogibran2024 segitu aja jawabannya cuma bisa komen antara sudah lahir dan belum lahir ??????????;Prabowo-Gibran ;Negatif 
61577396889;ridone.handsome;@backpacker_ak_22 mau anis atau prabowo gw mah bebas, asal jangan banteng kebanyakan gimmick-gimmick soalnya ?? real penipu;Anies-Muhaimin;Negatif 
61577396889;ridone.handsome;@wrinearai baru bangun? Enak ya dpt duit dr banteng?;https://www.instagram.com/ridone.handsome;Negatif 
633860141;sayhiiday;@sultantegar_ all in;https://www.instagram.com/sayhiiday;Netral
43084879404;afriukeyulianingsih;Prabowo no one;Prabowo-Gibran ;positif
24652875048;ittana_lou;Aahh gak seru kalo ada 3 mah???? tetapi gw tetep dukung pak gemoy???? semngat pak gemoy+ mas gibran????????;Prabowo-Gibran ;positif
4238438850;antonthan01;@chand.musyafan ngomong apasi ah;https://www.instagram.com/antonthan01;Netral
55466120185;jari_jana;Orang Berakal Sehat dan Bijak Akan pilih Pak Ganjar Sebagai presiden RI . 2024-2029..????;Ganjar-Mahfud;positif
54046250023;dweenala;@ajiirawan278 kalo emng anda tidak percaya prabowo, jangan di pilih pilihlah sesuai yg anda mau;Prabowo-Gibran ;positif
57133956816;gokongs333;Semoga tidak ada lagi petugas yg jadi korban genosida ketika pemilu, MEREKA DIRACUN BUKAN KELELAHAN??;https://www.instagram.com/gokongs333;Netral
54046250023;dweenala;@ikhwanbpn silahkan pilih yg anda mau, pilih yg anda percayai;https://www.instagram.com/dweenala;Netral
2870906076;rezaakbartaufik;Terima kasih Paman;https://www.instagram.com/rezaakbartaufik;positif
48175465585;adityaalfarisi_;@dellaaa_stnf93 yaa iyyaa, kan emang gitu lingkaran setan;https://www.instagram.com/adityaalfarisi_;Negatif 
1788328872;endahperi22;@zhiella26 oh iyaa, pantes banyak saksi2 yg meninggal tapi sayang beritanya sunyi?? saksi pemilu mah duitnya kecil mbak, kalo petugas tps baru ada duitnya wkwkwk lagi pula percuma kalo saksi nunggu di tps sampe akhir pengumpulan. Eh pas udh dikumpulin hasilnya………?? tragedi kardus di gembok wkwkwk;https://www.instagram.com/endahperi22;Netral
49739815071;aadr1_4n;Gaasss, buruan debat CAPRES-CAWAPRES,;https://www.instagram.com/aadr1_4n;positif
8636706794;rumah_singgah_satwa;Pak Anies paling glowing??;Anies-Muhaimin;Positif
4712601900;salwasnack_48;Sipp KA satu suara ????;https://www.instagram.com/salwasnack_48;Positif
44679934765;murmer3416;Ijazah capres dan cawapres udah di veryfikasi keasliannya ga. Ada ga kasus korupsi yg nempel di pundak Capres dan cawapres.modal nya udah diaudit belum.;https://www.instagram.com/murmer3416;Netral
4366527539;masril_balman;Sebelum anda menentukan pilihan capres dan cawapres, kenali dulu pilihan anda, yang pertama kali kepribadiannya, latar belakangnya, prestasinya dan proses pencalonannya;https://www.instagram.com/masril_balman;Netral
2234471931;kang_mus____;tau kan artinya jika 3 orang bergandengan dan mengangkat tangan nya artinya yg tengah akan jadi wasit????????;https://www.instagram.com/kang_mus____;Netral
2192600506;suntoro_wahyu;2024 BANTENG OPOSISI ????;https://www.instagram.com/suntoro_wahyu;Negatif 
2315790229;eed_clamboe;Ganjar Mahfud jossssssss gandosss...;Ganjar-Mahfud;Positif
1266101783;indra_bellianto;Saya tidak akan menjadi bagian dari org yg memilih jalur org dalam..????????;https://www.instagram.com/indra_bellianto;Netral
5751136014;burhannuddinmuhammad;Golput ----->;https://www.instagram.com/burhannuddinmuhammad;Negatif 
7912382315;agungkusprayitno;Semoga pasangan yang pertama kali dituliskan @narasinewsroom , kelak akan menjadi Presiden dan Wakil Presiden Republik Indonesia masa bakti 2024-2034. Aamiin,,,aamiin,,,aamiin Yaa Robbal'alaamiin.;https://www.instagram.com/agungkusprayitno;Positif
1244433606;achmad890;@dicky_shu92 Indonesia dunguu yg ad ancurrr;https://www.instagram.com/achmad890;Negatif 
7868362991;batutarigan16;Posisi yang ditengah-tengah akan jadi presiden.. setiap perlombahan kan juara satu nya selalu ditengah...;https://www.instagram.com/batutarigan16;Netral
4225990564;andioffcl__;@ahmadsm09 Indonesia ga butuh org yg banyak bicara, tpi butuhnya yg banyak action;https://www.instagram.com/andioffcl__;Netral
12837319715;lufyii;@atta_vansetia oh jadi idup lu ngga sejahtera ya bang?? Wajar sih ngga sejahtera krna suka hate speech hahaha;https://www.instagram.com/lufyii;Negatif 
3279703900;preview__;Pilih yang buruk dari yang terburuk.;https://www.instagram.com/preview__;Negatif 
20190101070;irnova._;Monimal buxx;https://www.instagram.com/irnova._;Negatif 
4751103957;choiri_caem;Di tunggu DEBAT sama visi misi..;https://www.instagram.com/choiri_caem;positif
14663929752;sarepahph_;@reniagustinae lah matamu buta ta katarak??? Saiki ddi Menhan iku op??? Cuahhhhh lek buta iku ojo diketokno ngunu lohhh nyungkan2 i;https://www.instagram.com/sarepahph_;Negatif 
2281609292;harissaputro007;All in prabowo-gibran????;Prabowo-Gibran ;positif
55111147135;mohamadfauzi_fauzi;@ervanerdian ??????kok jadi gini sifat pendukung capres sebelah ????, liat bro punya hp masa iya ga tau, liat solo ketika gibran menjabat,gibran sekolah dimana dah jelas lebih layak daripada elu ??????;https://www.instagram.com/mohamadfauzi_fauzi;positif
5638059391;bangkitadiswa;"KETINGGIAN AHLAK
KELUHURAN BUDI
SANTRI TAWADUK
SANTUN DAN BERBUDI LUHUR
ANAK MUDA INDONESIA CERDAS HEBAT DAN BERMARTABAT, BERGERAK MENUNTUT KEMBALI YANG NAMANYA KEADILAN
MEMILIH PEMIMPIN BANGSA YANG MEMILIKI KREDIBILITAS, KUALITAS, DAN REKAM JEJAK PRESTASI MEMBANGUN NEGERI
JANGAN BIARKAN RAKYAT TERJAJAH, TERTINDAS DI NEGERI SENDIRI
AMIN AMIN AMIN YA ROBBAL ALAMIN
AMANAH BERKAH";https://www.instagram.com/bangkitadiswa;Netral
32552531346;arumkinday.po6;@dwie.harlino ayuukk??;https://www.instagram.com/arumkinday.po6;Netral
32552531346;arumkinday.po6;@ary_prasetiyo comen yg cerdas????;https://www.instagram.com/arumkinday.po6;Netral
1905051976;anammmmmm.k;Pilih yg legal legal aja ya brader yg jalur masuknya bener ?? rakyat pandai milih kok mana yg masuknya tanpa jalur yg salah;Prabowo-Gibran ;Negatif 
59255623111;muhamma_d_novvy;@rfarhandika yakinlah, kalo gibran jadi, auto om owo 3 periode;Prabowo-Gibran ;Negatif 
1593571245;nury_shierly;@dwie.harlino km lucu ??;https://www.instagram.com/nury_shierly;Netral
